CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
395554,11000234244,2011234244,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/19/2011 08:36:00 PM,N 137 ST / AURORA AV N,N,N1,300.3019,-122.34503928,47.728674991,"(47.728674991, -122.34503928)",,,,
396007,11000235337,2011235337,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/20/2011 09:03:00 PM,N 137 ST / AURORA AV N,N,N1,300.3019,-122.34503928,47.728674991,"(47.728674991, -122.34503928)",,,,
396526,11000236206,2011236206,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/21/2011 11:20:00 AM,9 AV N / JOHN ST,D,D1,7200.1039,-122.339780313,47.619708586,"(47.619708586, -122.339780313)",,,,
396719,11000236519,2011236519,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/21/2011 05:51:00 PM,48XX BLOCK OF BEACON AVE S,R,R2,10000.2000,-122.294048056,47.537343786,"(47.537343786, -122.294048056)",,,,
397075,11000237148,2011237148,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2011 02:47:00 AM,54XX BLOCK OF 4TH AVE S,O,O2,10900.2036,-122.329548096,47.553769706,"(47.553769706, -122.329548096)",,,,
397129,11000237057,2011237057,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2011 02:07:00 AM,N 92 ST / AURORA AV N,N,N2,1800.3007,-122.3445854,47.695631585,"(47.695631585, -122.3445854)",,,,
397141,11000237157,2011237157,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2011 02:59:00 AM,9XX BLOCK OF N 130TH ST,N,N1,401.1016,-122.346586089,47.723214975,"(47.723214975, -122.346586089)",,,,
397256,11000237201,2011237201,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2011 05:00:00 AM,72XX BLOCK OF RAINIER AVE S,R,R3,11102.4004,-122.270506603,47.537959864,"(47.537959864, -122.270506603)",,,,
397535,11000237683,2011237683,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2011 02:10:00 PM,N 125 ST / AURORA AV N,N,N1,402.2003,-122.344940802,47.719570093,"(47.719570093, -122.344940802)",,,,
398605,11000239188,2011239188,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/23/2011 05:23:00 PM,37XX BLOCK OF S ALASKA ST,R,R3,10100.3000,-122.285966604,47.560744514,"(47.560744514, -122.285966604)",,,,
398679,11000239451,2011239451,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/23/2011 09:48:00 PM,8 AV N / HARRISON ST,D,D1,7200.1016,-122.341068884,47.622049656,"(47.622049656, -122.341068884)",,,,
398929,11000240021,2011240021,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/24/2011 11:12:00 AM,8 AV N / HARRISON ST,D,D1,7200.1016,-122.341068884,47.622049656,"(47.622049656, -122.341068884)",,,,
399237,11000240315,2011240315,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/24/2011 03:53:00 PM,HARRISON ST / 8 AV N,D,D1,7200.1016,-122.341068884,47.622049656,"(47.622049656, -122.341068884)",,,,
399516,11000240692,2011240692,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/24/2011 10:23:00 PM,122XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
399595,11000240783,2011240783,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/24/2011 11:48:00 PM,1XX BLOCK OF DEXTER AVE N,D,D1,7200.1039,-122.342396783,47.619134888,"(47.619134888, -122.342396783)",,,,
400271,11000241782,2011241782,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/25/2011 09:54:00 PM,8XX BLOCK OF S KING ST,E,E3,9100.1003,-122.304511913,47.598325553,"(47.598325553, -122.304511913)",,,,
401127,11000242977,2011242977,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/26/2011 09:23:00 PM,N 143 ST / AURORA AV N,N,N1,401.1000,-122.345080033,47.732307608,"(47.732307608, -122.345080033)",,,,
401219,11000242949,2011242949,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/26/2011 09:19:00 PM,122XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
402112,11000244513,2011244513,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/28/2011 01:36:00 AM,54XX BLOCK OF 4TH AVE S,O,O2,10900.2036,-122.329548096,47.553769706,"(47.553769706, -122.329548096)",,,,
402146,11000244548,2011244548,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/28/2011 02:06:00 AM,N 135 ST / AURORA AV N,N,N1,600.1011,-122.345018865,47.726857311,"(47.726857311, -122.345018865)",,,,
402228,11000244538,2011244538,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/28/2011 01:52:00 AM,54XX BLOCK OF 1ST AVE S,O,O2,10900.2029,-122.334215341,47.553796055,"(47.553796055, -122.334215341)",,,,
402907,11000245669,2011245669,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/28/2011 11:32:00 PM,15XX BLOCK OF 12TH AVE,C,C2,7500.4006,-122.316845009,47.614683851,"(47.614683851, -122.316845009)",,,,
402991,11000245661,2011245661,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/28/2011 10:15:00 PM,8 AV N / JOHN ST,D,D1,7200.1039,-122.341090392,47.619713174,"(47.619713174, -122.341090392)",,,,
403668,11000246683,2011246683,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/29/2011 06:30:00 PM,120XX BLOCK OF AURORA AVE N,N,N1,402.2005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
403736,11000246845,2011246845,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/29/2011 09:11:00 PM,N 95 ST / AURORA AV N,N,N2,1800.3001,-122.344608114,47.69780844,"(47.69780844, -122.344608114)",,,,
403799,11000246981,2011246981,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/29/2011 10:53:00 PM,127XX BLOCK OF AURORA AVE N,N,N1,600.3004,-122.344961856,47.721846826,"(47.721846826, -122.344961856)",,,,
403819,11000246967,2011246967,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/29/2011 10:47:00 PM,122XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
404012,11000247209,2011247209,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/30/2011 02:08:00 AM,125XX BLOCK OF AURORA AVE N,N,N1,600.3004,-122.344946834,47.720481995,"(47.720481995, -122.344946834)",,,,
404618,11000248265,2011248265,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/30/2011 11:19:00 PM,N 143 ST / AURORA AV N,N,N1,401.1000,-122.345080033,47.732307608,"(47.732307608, -122.345080033)",,,,
404704,11000248212,2011248212,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/30/2011 10:40:00 PM,130XX BLOCK OF AURORA AVE N,N,N1,600.1012,-122.344996836,47.725035552,"(47.725035552, -122.344996836)",,,,
405028,11000248518,2011248518,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2011 02:35:00 AM,2XX BLOCK OF DEXTER AVE N,D,D1,7200.1036,-122.342386722,47.620304003,"(47.620304003, -122.342386722)",,,,
405059,11000248619,2011248619,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2011 05:24:00 AM,HARRISON ST / DEXTER AV N,D,D1,7200.1031,-122.342374968,47.622054282,"(47.622054282, -122.342374968)",,,,
405535,11000249288,2011249288,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2011 10:32:00 PM,39 AV S / S GENESEE ST,R,R1,10100.6026,-122.28388252,47.56413099,"(47.56413099, -122.28388252)",,,,
405763,11000249555,2011249555,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2011 05:05:00 AM,72XX BLOCK OF RAINIER AVE S,R,R3,11102.4004,-122.270506603,47.537959864,"(47.537959864, -122.270506603)",,,,
406058,11000250121,2011250121,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2011 03:48:00 PM,24 AV / E UNION ST,C,C3,7700.3015,-122.301418661,47.612943633,"(47.612943633, -122.301418661)",,,,
406316,11000250441,2011250441,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2011 09:44:00 PM,128XX BLOCK OF AURORA AVE N,N,N1,600.1021,-122.344971871,47.722756711,"(47.722756711, -122.344971871)",,,,
406737,11000250995,2011250995,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/02/2011 10:07:00 AM,N 125 ST / AURORA AV N,N,N1,402.2003,-122.344940802,47.719570093,"(47.719570093, -122.344940802)",,,,
407591,11000252398,2011252398,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/03/2011 11:27:00 AM,RAINIER AV S / S GARDEN ST,R,R3,11101.1005,-122.270434958,47.5376416,"(47.5376416, -122.270434958)",,,,
408295,11000253354,2011253354,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/04/2011 01:04:00 AM,7XX BLOCK OF S KING ST,K,K2,9100.2001,-122.304511913,47.598325553,"(47.598325553, -122.304511913)",,,,
408403,11000253479,2011253479,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/04/2011 04:58:00 AM,72XX BLOCK OF RAINIER AVE S,R,R3,11102.4004,-122.270506603,47.537959864,"(47.537959864, -122.270506603)",,,,
408415,11000253346,2011253346,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/04/2011 03:37:00 AM,89XX BLOCK OF AURORA AVE N,N,N2,1800.2003,-122.344560664,47.693823402,"(47.693823402, -122.344560664)",,,,
409801,11000255661,2011255661,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/05/2011 07:00:00 PM,N 137 ST / AURORA AV N,N,N1,300.3019,-122.34503928,47.728674991,"(47.728674991, -122.34503928)",,,,
410322,11000256296,2011256296,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/06/2011 04:12:00 AM,7XX BLOCK OF REPUBLICAN ST,D,D1,7200.1012,-122.341708418,47.623221351,"(47.623221351, -122.341708418)",,,,
410355,11000256243,2011256243,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/06/2011 03:31:00 AM,DEXTER AV N / JOHN ST,D,D1,7200.1039,-122.342392364,47.619717854,"(47.619717854, -122.342392364)",,,,
410499,11000256483,2011256483,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/06/2011 11:28:00 AM,23 AV / E MARION ST,G,G1,8800.5011,-122.302763524,47.610022507,"(47.610022507, -122.302763524)",,,,
410875,11000257072,2011257072,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/06/2011 09:29:00 PM,95XX BLOCK OF AURORA AVE N,N,N3,1300.2008,-122.344612333,47.698170963,"(47.698170963, -122.344612333)",,,,
410890,11000257163,2011257163,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/06/2011 10:16:00 PM,N 96 ST / AURORA AV N,N,N3,1300.2007,-122.344616986,47.698532212,"(47.698532212, -122.344616986)",,,,
410942,11000257084,2011257084,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/06/2011 09:21:00 PM,141XX BLOCK OF AURORA AVE N,N,N1,300.3018,-122.345070048,47.73167415,"(47.73167415, -122.345070048)",,,,
413203,11000260674,2011260674,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2011 08:05:00 PM,48XX BLOCK OF S ORCHARD ST,S,S1,11101.1005,-122.272343322,47.538299008,"(47.538299008, -122.272343322)",,,,
413251,11000260456,2011260456,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2011 05:28:00 PM,14 AV S / S DONOVAN ST,F,F3,11200.3011,-122.3149242,47.525589466,"(47.525589466, -122.3149242)",,,,
413465,11000260998,2011260998,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/09/2011 10:51:00 PM,96XX BLOCK OF AURORA AVE N,N,N3,1300.2007,-122.344624169,47.699166567,"(47.699166567, -122.344624169)",,,,
414350,11000262391,2011262391,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2011 01:31:00 AM,28 AV S / S DEARBORN ST,G,G3,8900.4000,-122.296439593,47.595511151,"(47.595511151, -122.296439593)",,,,
415085,11000263407,2011263407,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2011 09:49:00 PM,10 AV S / S KING ST,E,E3,9100.1006,-122.319646612,47.598347147,"(47.598347147, -122.319646612)",,,,
415128,11000263441,2011263441,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2011 09:48:00 PM,10 AV S / S KING ST,E,E3,9100.1006,-122.319646612,47.598347147,"(47.598347147, -122.319646612)",,,,
415184,11000263506,2011263506,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2011 10:43:00 PM,10 AV S / S KING ST,E,E3,9100.1006,-122.319646612,47.598347147,"(47.598347147, -122.319646612)",,,,
415221,11000263472,2011263472,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2011 10:12:00 PM,10 AV S / S KING ST,E,E3,9100.1006,-122.319646612,47.598347147,"(47.598347147, -122.319646612)",,,,
415301,11000263634,2011263634,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/12/2011 02:39:00 AM,S CHARLES ST / HIAWATHA PL S,G,G2,9400.2004,-122.309121189,47.594431508,"(47.594431508, -122.309121189)",,,,
415404,11000263527,2011263527,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/12/2011 02:18:00 AM,10 AV S / S KING ST,E,E3,9100.1006,-122.319646612,47.598347147,"(47.598347147, -122.319646612)",,,,
415827,11000264310,2011264310,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/12/2011 05:43:00 PM,10 AV S / S CLOVERDALE ST,F,F3,11200.3007,-122.320284504,47.526457196,"(47.526457196, -122.320284504)",,,,
416072,11000264594,2011264594,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/12/2011 09:52:00 PM,24 AV S / S DEARBORN ST,G,G2,8900.4006,-122.301171866,47.595570834,"(47.595570834, -122.301171866)",,,,
416318,11000265046,2011265046,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/13/2011 03:33:00 AM,135XX BLOCK OF AURORA AVE N,N,N1,600.1011,-122.34502704,47.727768618,"(47.727768618, -122.34502704)",,,,
416697,11000265678,2011265678,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/13/2011 08:18:00 PM,N 94 ST / AURORA AV N,N,N2,1800.3001,-122.344603223,47.697081871,"(47.697081871, -122.344603223)",,,,
416892,11000265936,2011265936,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/13/2011 11:56:00 PM,N 143 ST / GREENWOOD AV N,B,B1,401.2004,-122.355570335,47.732313408,"(47.732313408, -122.355570335)",,,,
417062,11000266081,2011266081,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/14/2011 02:07:00 AM,115XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344834273,47.713547979,"(47.713547979, -122.344834273)",,,,
417077,11000266102,2011266102,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/14/2011 02:17:00 AM,54XX BLOCK OF 4TH AVE S,O,O2,10900.2036,-122.329548096,47.553769706,"(47.553769706, -122.329548096)",,,,
417384,11000266205,2011266205,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/14/2011 09:26:00 AM,5XX BLOCK OF MAYNARD AVE S,K,K2,9100.2007,-122.325060336,47.597932435,"(47.597932435, -122.325060336)",,,,
417557,11000267002,2011267002,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/15/2011 12:23:00 AM,8 AV N / JOHN ST,D,D1,7200.1039,-122.341090392,47.619713174,"(47.619713174, -122.341090392)",,,,
418853,11000268874,2011268874,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/16/2011 03:27:00 PM,7XX BLOCK OF 24TH AVE S,G,G2,8900.4004,-122.301169851,47.596025106,"(47.596025106, -122.301169851)",,,,
419287,11000269516,2011269516,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/17/2011 01:37:00 AM,8 AV N / THOMAS ST,D,D1,7200.1031,-122.341079638,47.620881414,"(47.620881414, -122.341079638)",,,,
419388,11000269400,2011269400,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/17/2011 02:14:00 AM,88XX BLOCK OF AURORA AVE N,N,N2,1800.2003,-122.344545648,47.692559494,"(47.692559494, -122.344545648)",,,,
419949,11000270357,2011270357,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/17/2011 08:00:00 PM,N 97 ST / AURORA AV N,N,N3,1300.3011,-122.344632324,47.699617845,"(47.699617845, -122.344632324)",,,,
419963,11000270472,2011270472,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/17/2011 09:18:00 PM,8 AV S / S LANE ST,K,K2,9100.1010,-122.32245655,47.596667939,"(47.596667939, -122.32245655)",,,,
421753,11000273034,2011273034,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/20/2011 12:19:00 AM,1XX BLOCK OF 9TH AVE N,D,D1,7200.1040,-122.339805391,47.619125305,"(47.619125305, -122.339805391)",,,,
421815,11000273062,2011273062,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/20/2011 12:59:00 AM,9 AV N / THOMAS ST,D,D1,7200.1032,-122.33976953,47.620876827,"(47.620876827, -122.33976953)",,,,
422218,11000273742,2011273742,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/20/2011 04:56:00 PM,RAINIER AV S / S GARDEN ST,S,S1,11101.1005,-122.270434958,47.5376416,"(47.5376416, -122.270434958)",,,,
422414,11000274177,2011274177,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/20/2011 11:28:00 PM,N 90 ST / AURORA AV N,N,N2,1800.2004,-122.344567659,47.694184038,"(47.694184038, -122.344567659)",,,,
422548,11000274427,2011274427,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/21/2011 03:05:00 AM,122XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
422690,11000274435,2011274435,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/21/2011 03:30:00 AM,122XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
422750,11000274325,2011274325,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/21/2011 03:38:00 AM,N 130 ST / AURORA AV N,N,N1,402.2000,-122.34497772,47.723210988,"(47.723210988, -122.34497772)",,,,
423226,11000275064,2011275064,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/21/2011 08:10:00 PM,100XX BLOCK OF AURORA AVE N,N,N2,1300.3000,-122.344655381,47.701792105,"(47.701792105, -122.344655381)",,,,
424003,11000276485,2011276485,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/23/2011 01:21:00 AM,22XX BLOCK OF 7TH AVE,M,M2,7200.1046,-122.340704481,47.616978783,"(47.616978783, -122.340704481)",,,,
424536,11000277096,2011277096,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/23/2011 02:16:00 PM,11XX BLOCK OF N 92ND ST,N,N2,1800.3006,-122.343234397,47.695625794,"(47.695625794, -122.343234397)",,,,
425753,11000278862,2011278862,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/24/2011 11:03:00 PM,2XX BLOCK OF DEXTER AVE N,D,D1,7200.1036,-122.342386722,47.620304003,"(47.620304003, -122.342386722)",,,,
427462,11000281303,2011281303,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/27/2011 01:07:00 AM,71XX BLOCK OF E MARGINAL WAY S,O,O3,10900.1020,-122.321265343,47.539042332,"(47.539042332, -122.321265343)",,,,
427473,11000281265,2011281265,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/27/2011 01:08:00 AM,70XX BLOCK OF E MARGINAL WAY S,O,O3,10900.1012,-122.322241452,47.539633217,"(47.539633217, -122.322241452)",,,,
428960,11000283614,2011283614,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/28/2011 08:20:00 PM,98XX BLOCK OF AURORA AVE N,N,N2,1300.3010,-122.344645694,47.700977329,"(47.700977329, -122.344645694)",,,,
428985,11000283656,2011283656,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/28/2011 09:32:00 PM,27XX BLOCK OF 16TH AVE S,O,O1,10000.5007,-122.312080482,47.579290461,"(47.579290461, -122.312080482)",,,,
430232,11000285400,2011285400,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/30/2011 11:58:00 AM,137XX BLOCK OF MIDVALE AVE N,N,N1,300.3019,-122.343695612,47.72955825,"(47.72955825, -122.343695612)",,,,
430816,11000286324,2011286324,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/31/2011 03:20:00 AM,105XX BLOCK OF AURORA AVE N,N,N2,1300.4001,-122.344706419,47.705798568,"(47.705798568, -122.344706419)",,,,
431501,11000287394,2011287394,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/31/2011 10:43:00 PM,N 128 ST / AURORA AV N,N,N1,402.2000,-122.344967475,47.722300778,"(47.722300778, -122.344967475)",,,,
431754,11000287828,2011287828,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/01/2011 10:24:00 AM,N 125 ST / AURORA AV N,N,N1,402.2003,-122.344940802,47.719570093,"(47.719570093, -122.344940802)",,,,
432159,11000288370,2011288370,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/01/2011 06:00:00 PM,3 AV / YESLER WY,K,K2,8100.2042,-122.33026735,47.601714919,"(47.601714919, -122.33026735)",,,,
432506,11000288779,2011288779,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/02/2011 01:57:00 AM,10 AV S / S KING ST,G,G2,9100.1006,-122.319646612,47.598347147,"(47.598347147, -122.319646612)",,,,
433243,11000289940,2011289940,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/02/2011 09:54:00 PM,S DEARBORN ST / 8 AV S,K,K2,9300.1001,-122.322460918,47.595828829,"(47.595828829, -122.322460918)",,,,
433408,11000290020,2011290020,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/02/2011 11:00:00 PM,THOMAS ST / DEXTER AV N,D,D1,7200.1031,-122.342385693,47.62088604,"(47.62088604, -122.342385693)",,,,
433409,11000290032,2011290032,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/02/2011 11:36:00 PM,N 125 ST / AURORA AV N,N,N1,402.2003,-122.344940802,47.719570093,"(47.719570093, -122.344940802)",,,,
434092,11000291029,2011291029,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/03/2011 08:20:00 PM,15XX BLOCK OF S MCCLELLAN ST,O,O1,10000.4000,-122.312701195,47.578631498,"(47.578631498, -122.312701195)",,,,
434413,11000291479,2011291479,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/04/2011 03:22:00 AM,2XX BLOCK OF DEXTER AVE N,D,D1,7200.1036,-122.342386722,47.620304003,"(47.620304003, -122.342386722)",,,,
434836,11000292269,2011292269,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/04/2011 10:22:00 PM,8 AV N / JOHN ST,D,D1,7200.1039,-122.341090392,47.619713174,"(47.619713174, -122.341090392)",,,,
435036,11000292373,2011292373,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/05/2011 12:09:00 AM,125XX BLOCK OF AURORA AVE N,N,N1,600.3004,-122.344946834,47.720481995,"(47.720481995, -122.344946834)",,,,
435395,11000293002,2011293002,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/05/2011 03:28:00 PM,RAINIER AV S / S GARDEN ST,R,R3,11101.1005,-122.270434958,47.5376416,"(47.5376416, -122.270434958)",,,,
435582,11000293364,2011293364,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/05/2011 10:08:00 PM,138XX BLOCK OF AURORA AVE N,N,N1,300.3019,-122.345047043,47.729584798,"(47.729584798, -122.345047043)",,,,
435588,11000293315,2011293315,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/05/2011 09:19:00 PM,124XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
435625,11000293294,2011293294,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/05/2011 08:41:00 PM,135XX BLOCK OF AURORA AVE N,N,N1,600.1011,-122.34502704,47.727768618,"(47.727768618, -122.34502704)",,,,
435730,11000293537,2011293537,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/06/2011 02:51:00 AM,15 AV SW / SW 100 ST,99,99,NULL,-122.353902348,47.513716952,"(47.513716952, -122.353902348)",,,,
436455,11000294722,2011294722,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/06/2011 11:39:00 PM,N 96 ST / AURORA AV N,N,N3,1300.2007,-122.344616986,47.698532212,"(47.698532212, -122.344616986)",,,,
436553,11000294686,2011294686,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/06/2011 11:09:00 PM,135XX BLOCK OF AURORA AVE N,N,N1,600.1011,-122.34502704,47.727768618,"(47.727768618, -122.34502704)",,,,
436554,11000294689,2011294689,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/06/2011 11:15:00 PM,124XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
436560,11000294735,2011294735,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/07/2011 12:01:00 AM,N 117 PL / AURORA AV N,N,N1,600.3005,-122.344854055,47.714775471,"(47.714775471, -122.344854055)",,,,
436571,11000294579,2011294579,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/06/2011 09:21:00 PM,5XX BLOCK OF S DEARBORN ST,K,K3,9300.1005,-122.327031599,47.595836763,"(47.595836763, -122.327031599)",,,,
437139,11000295760,2011295760,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/07/2011 07:35:00 PM,RAINIER AV S / S GARDEN ST,R,R3,11101.1005,-122.270434958,47.5376416,"(47.5376416, -122.270434958)",,,,
